VG	4/27	venner
NL	4/27	viruset?
AA	4/28	forbindelse
VG	4/28	overlevende
DB	4/28	tunnelen
VG	4/28	viruskontakter
VG	4/29	debatt
AA	4/29	forskjeller
DA	4/29	hjelpgrupper
NL	4/29	håp
VG	4/29	industrien
AA	4/29	lettelser
AA	4/29	sjefen
DN	4/29	slitne
DN	4/29	vinnerne
VG	4/29	virusdiplomati
DB	4/30	generalen
DA	4/30	katt
DB	4/30	klipp
VG	4/30	krisetider
SA	4/30	nedstengt
AA	4/30	nyhet
SA	4/30	pakker
DB	4/30	pass
VG	4/30	planen
DN	4/30	race
NL	4/30	studier
SA	4/30	støttemottakere
DA	4/30	valgene
AP	4/30	vent
AP	5/01	avfall
VG	5/01	avstemning
VG	5/01	begrenset
AP	5/01	demonstranter
VG	5/01	granskingskommisjonen
AA	5/01	kuttes
VG	5/01	misbrukere
VG	5/01	oppfordringen
SA	5/01	raset
DA	5/01	sitte
AP	5/02	handles
AP	5/02	virustema
DB	5/03	blod
SA	5/03	portrett
VG	5/03	rekord
AA	5/03	stillingene
AA	5/03	stillinger
AP	5/03	stoler
DB	5/03	stunt
DB	5/03	tilbud
DB	5/03	turnus
VG	5/04	begrensningene
NL	5/04	belastningene
NL	5/04	gruve
VG	5/04	konferansen
DB	5/04	krisas
DB	5/04	pilsen
DA	5/04	prosjekter
VG	5/04	protokoll
DB	5/04	samholdet
DB	5/04	spesialer
VG	5/04	virusrestriksjonene
DA	5/04	våren
BT	5/05	bunnen
AA	5/05	fall
VG	5/05	feltsykehuset
DB	5/05	gebyr
DN	5/05	giverglede
DA	5/05	gjørme
AP	5/05	intervjue
VG	5/05	jobbingen
SA	5/05	kunsten
SA	5/05	leksikon
NL	5/05	opptatte
AA	5/05	resultat
AP	5/05	tragedie
AA	5/05	underskudd
AA	5/05	veileder
VG	5/06	alternativ
DB	5/06	forsker
DA	5/06	kaka
DA	5/06	kake
AP	5/06	konsumet
VG	5/06	krasjen
AP	5/06	møtet
AP	5/06	opphopningen
AA	5/06	oppmykinger
AP	5/06	oppmykninger
DB	5/06	partikler
AA	5/06	skrekken
AP	5/06	stegningen
DA	5/06	striden
VG	5/06	tabu
AP	5/06	teststasjon
AA	5/06	tåken
DB	5/06	vårens
AP	5/07	barnehage
BT	5/07	ekspedisjonen
VG	5/07	friskmeldt
DB	5/07	gruppa
AP	5/07	jobben
AP	5/07	ledige
BT	5/07	reglar
VG	5/07	serie
BT	5/07	styret
VG	5/08	arbeidere
AP	5/08	arbeidsdagen
AP	5/08	budskap
AA	5/08	dødstallnivå
VG	5/08	lockdownen
AA	5/08	måneden
NL	5/08	storm
VG	5/09	gang
NL	5/09	hodepine
VG	5/09	kontor
VG	5/09	kravene
DB	5/09	rasisme
DA	5/09	restriksjonenene
VG	5/09	siden
VG	5/09	stil
SA	5/09	trøtt
DA	5/09	virusforskere
SA	5/09	virusoversikt
NL	5/10	berørte
VG	5/10	comeback
DA	5/10	epdemien
AA	5/10	handlingsregel
VG	5/10	målsetting
VG	5/10	målsettingen
AP	5/10	nedstenging
BT	5/10	reglane
AP	5/10	risiko
DB	5/10	skandalen
DB	5/10	smittested
VG	5/10	treninger
